PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;12.4-security-audit-trail;Management systems for data and for documents should be designed to record the identity of operators entering, changing, confirming or deleting data including date and time.;Operational Phase;;;aws;;FAIL;No CloudTrail trails have a data event to record all S3 object-level API operations.;arn:aws:cloudtrail:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:trail;cloudtrail_s3_dataevents_write_enabled;False;<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;7.1-data-storage-damage-protection;Data should be secured by both physical and electronic means against damage. Stored data should be checked for accessibility, readability and accuracy. Access to data should be ensured throughout the retention period.;Operational Phase;;;aws;;FAIL;Log Group /aws/lambda/range-responder does not have AWS KMS keys associated.;arn:aws:logs:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:log-group:/aws/lambda/range-responder:*;cloudwatch_log_group_kms_encryption_enabled;False;/aws/lambda/range-responder;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;7.1-data-storage-damage-protection;Data should be secured by both physical and electronic means against damage. Stored data should be checked for accessibility, readability and accuracy. Access to data should be ensured throughout the retention period.;Operational Phase;;;aws;;FAIL;Log Group /aws/cloudtrail/range does not have AWS KMS keys associated.;arn:aws:logs:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:log-group:/aws/cloudtrail/range:*;cloudwatch_log_group_kms_encryption_enabled;False;/aws/cloudtrail/range;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;10-change-and-configuration-management;Any changes to a computerised system including system configurations should only be made in a controlled manner in accordance with a defined procedure.;Operational Phase;;;aws;;FAIL;AWS Config recorder <SANDBOX_ACCOUNT_ID> is disabled.;arn:aws:config:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:recorder;config_recorder_all_regions_enabled;False;<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;4.5-validation-development-quality;The regulated user should take all reasonable steps, to ensure that the system has been developed in accordance with an appropriate quality management system. The supplier should be assessed appropriately.;Project Phase;;;aws;;FAIL;AWS Config recorder <SANDBOX_ACCOUNT_ID> is disabled.;arn:aws:config:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:recorder;config_recorder_all_regions_enabled;False;<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;4.6-validation-quality-performance;For the validation of bespoke or customised computerised systems there should be a process in place that ensures the formal assessment and reporting of quality and performance measures for all the life-cycle stages of the system.;Project Phase;;;aws;;FAIL;AWS Config recorder <SANDBOX_ACCOUNT_ID> is disabled.;arn:aws:config:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:recorder;config_recorder_all_regions_enabled;False;<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;7.1-data-storage-damage-protection;Data should be secured by both physical and electronic means against damage. Stored data should be checked for accessibility, readability and accuracy. Access to data should be ensured throughout the retention period.;Operational Phase;;;aws;;PASS;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> has Server Side Encryption with AES256.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_default_encryption;False;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;7.1-data-storage-damage-protection;Data should be secured by both physical and electronic means against damage. Stored data should be checked for accessibility, readability and accuracy. Access to data should be ensured throughout the retention period.;Operational Phase;;;aws;;PASS;S3 Bucket range-customer-data-<SANDBOX_ACCOUNT_ID> has Server Side Encryption with AES256.;arn:aws:s3:::range-customer-data-<SANDBOX_ACCOUNT_ID>;s3_bucket_default_encryption;False;range-customer-data-<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;7.1-data-storage-damage-protection;Data should be secured by both physical and electronic means against damage. Stored data should be checked for accessibility, readability and accuracy. Access to data should be ensured throughout the retention period.;Operational Phase;;;aws;;PASS;S3 Bucket stratus-red-team-ct-stop-bucket-arzkiholin has Server Side Encryption with AES256.;arn:aws:s3:::stratus-red-team-ct-stop-bucket-arzkiholin;s3_bucket_default_encryption;False;stratus-red-team-ct-stop-bucket-arzkiholin;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;5-data;Computerised systems exchanging data electronically with other systems should include appropriate built-in checks for the correct and secure entry and processing of data, in order to minimize the risks.;Operational Phase;;;aws;;FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> has versioning disabled.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_object_versioning;False;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
aws;The GxP EU Annex 11 framework is the European equivalent to the FDA 21 CFR part 11 framework in the United States. This annex applies to all forms of computerized systems that are used as part of Good Manufacturing Practices (GMP) regulated activities. A computerized system is a set of software and hardware components that together fulfill certain functionalities. The application should be validated and IT infrastructure should be qualified. Where a computerized system replaces a manual operation, there should be no resultant decrease in product quality, process control, or quality assurance. There should be no increase in the overall risk of the process.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-29 00:18:02.370487;7.1-data-storage-damage-protection;Data should be secured by both physical and electronic means against damage. Stored data should be checked for accessibility, readability and accuracy. Access to data should be ensured throughout the retention period.;Operational Phase;;;aws;;FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> has versioning disabled.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_object_versioning;False;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;GxP-EU-Annex-11;GxP (Good Practices) EU Annex 11;
